blk_no,street,max_floor_lvl,year_completed,residential,commercial,market_hawker,miscellaneous,multistorey_carpark,precinct_pavilion,bldg_contract_town,total_dwelling_units,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,multigen_sold,studio_apartment_sold,1room_rental,2room_rental,3room_rental,other_room_rental,Address,Longitude,Latitude
52,MARINE TER,16,1974,Y,N,N,Y,N,N,MP,270,0,0,0,0,0,0,0,0,0,270,0,0,52 MARINE TER,103.91630683724,1.30584796547517
52,NEW UPP CHANGI RD,16,1976,Y,N,N,N,N,N,BD,120,0,0,0,120,0,0,0,0,0,0,0,0,52 NEW UPP CHANGI RD,103.942511366491,1.32390387200176
52,SIMS PL,13,1976,Y,N,N,Y,N,N,GL,164,0,0,159,0,4,0,0,0,0,0,1,0,52 SIMS PL,103.88032810469,1.31690013947225
52,STIRLING RD,2,1959,Y,N,N,N,N,N,QT,6,0,0,6,0,0,0,0,0,0,0,0,0,52 STIRLING RD,103.80349863067,1.29654548545439
52,STRATHMORE AVE,40,2005,Y,N,N,N,N,N,QT,234,0,0,0,156,78,0,0,0,0,0,0,0,52 STRATHMORE AVE,103.808253434532,1.29331314480289
52,TEBAN GDNS RD,13,1985,Y,N,N,N,N,N,JE,124,0,0,0,82,42,0,0,0,0,0,0,0,52 TEBAN GDNS RD,103.73748275185,1.32100982297014
52,TELOK BLANGAH DR,20,1977,Y,N,N,N,N,N,BM,76,0,0,0,0,76,0,0,0,0,0,0,0,52 TELOK BLANGAH DR,103.81124705243,1.27384994087123
52A,C'WEALTH DR,1,2013,N,N,N,N,N,Y,QT,0,0,0,0,0,0,0,0,0,0,0,0,0,52A C'WEALTH DR,103.796930727285,1.30221695684885
52A,LOR 5 TOA PAYOH,1,2000,N,N,N,N,N,Y,TP,0,0,0,0,0,0,0,0,0,0,0,0,0,52A LOR 5 TOA PAYOH,103.852359264724,1.33844272079926
52A,PIPIT RD,5,1996,N,N,N,N,Y,N,GL,0,0,0,0,0,0,0,0,0,0,0,0,0,52A PIPIT RD,103.886029185003,1.32431790221284
52A,TELOK BLANGAH DR,5,2004,N,N,N,N,Y,N,BM,0,0,0,0,0,0,0,0,0,0,0,0,0,52A TELOK BLANGAH DR,103.811085791685,1.27333257529404
520,ANG MO KIO AVE 5,25,1979,Y,Y,N,N,N,N,AMK,96,0,0,0,0,96,0,0,0,0,0,0,0,520 ANG MO KIO AVE 5,103.851134219635,1.3734054063175
520,BEDOK NTH AVE 1,12,1978,Y,N,N,Y,N,N,BD,196,0,0,172,22,1,1,0,0,0,0,0,0,520 BEDOK NTH AVE 1,103.92813426172,1.33046461779259
520,HOUGANG AVE 6,4,1986,Y,N,N,N,N,N,HG,64,0,0,40,24,0,0,0,0,0,0,0,0,520 HOUGANG AVE 6,103.890062017994,1.37310428005073
520,JELAPANG RD,20,1997,Y,N,N,N,N,N,BP,111,0,0,0,46,46,19,0,0,0,0,0,0,520 JELAPANG RD,103.7665076307,1.38646757937131
520,JURONG WEST ST 52,16,1983,Y,N,N,Y,N,N,JW,174,0,0,96,78,0,0,0,0,0,0,0,0,520 JURONG WEST ST 52,103.717876373079,1.34609883764925
520,LOR 6 TOA PAYOH,2,2002,N,Y,N,N,N,N,TP,0,0,0,0,0,0,0,0,0,0,0,0,0,520 LOR 6 TOA PAYOH,103.847431763341,1.33311013128172
520,PASIR RIS ST 52,14,1993,Y,N,N,Y,N,N,PRC,64,0,0,0,26,38,0,0,0,0,0,0,0,520 PASIR RIS ST 52,103.944756319476,1.37343253621294
520,SERANGOON NTH AVE 4,9,1991,Y,N,N,Y,N,N,SGN,72,0,0,0,0,0,72,0,0,0,0,0,0,520 SERANGOON NTH AVE 4,103.873724425334,1.37203549075077
520,TAMPINES CTRL 8,1,2014,N,N,N,N,N,Y,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0,520 TAMPINES CTRL 8,103.939939912258,1.35679672288854
520,WEST COAST RD,12,1979,Y,N,N,N,N,N,CL,154,0,0,132,22,0,0,0,0,0,0,0,0,520 WEST COAST RD,103.759628391282,1.30714774352277
520,WOODLANDS DR 14,12,1999,Y,N,N,N,N,N,WL,184,0,0,0,91,52,41,0,0,0,0,0,0,520 WOODLANDS DR 14,103.792397305065,1.43417410308188
520A,TAMPINES CTRL 8,16,2014,Y,N,N,N,N,N,TAP,92,0,0,45,47,0,0,0,0,0,0,0,0,520A TAMPINES CTRL 8,103.939911246503,1.35701024664546
520B,TAMPINES CTRL 8,16,2014,Y,N,N,N,N,N,TAP,62,0,0,0,0,62,0,0,0,0,0,0,0,520B TAMPINES CTRL 8,103.939665206968,1.35726635061626
520C,TAMPINES CTRL 8,16,2014,Y,N,N,N,N,N,TAP,123,0,0,92,31,0,0,0,0,0,0,0,0,520C TAMPINES CTRL 8,103.939692399456,1.35674170789189
521,ANG MO KIO AVE 5,25,1980,Y,N,N,N,N,N,AMK,96,0,0,0,0,96,0,0,0,0,0,0,0,521 ANG MO KIO AVE 5,103.851551329495,1.37357054041245
521,BEDOK NTH AVE 1,12,1978,Y,N,N,Y,N,N,BD,153,0,0,130,22,1,0,0,0,0,0,0,0,521 BEDOK NTH AVE 1,103.927058345096,1.33025307073546
521,HOUGANG AVE 6,12,1986,Y,Y,N,Y,N,N,HG,136,0,0,0,78,58,0,0,0,0,0,0,0,521 HOUGANG AVE 6,103.890974482659,1.37339975662977
521,JELAPANG RD,17,1997,Y,N,N,N,N,N,BP,101,0,0,0,49,32,20,0,0,0,0,0,0,521 JELAPANG RD,103.765995049251,1.38735710922594
521,JURONG WEST ST 52,12,1982,Y,N,N,Y,N,N,JW,132,0,0,77,55,0,0,0,0,0,0,0,0,521 JURONG WEST ST 52,103.717247558535,1.34659254352768
521,PASIR RIS ST 52,14,1993,Y,N,N,N,N,N,PRC,77,0,0,0,39,38,0,0,0,0,0,0,0,521 PASIR RIS ST 52,103.94436502031,1.37358084217304
521,SERANGOON NTH AVE 4,12,1991,Y,Y,N,N,N,N,SGN,77,0,0,0,55,22,0,0,0,0,0,0,0,521 SERANGOON NTH AVE 4,103.873242699243,1.37335579110496
521,WOODLANDS DR 14,12,1999,Y,N,N,Y,N,N,WL,184,0,0,0,91,52,41,0,0,0,0,0,0,521 WOODLANDS DR 14,103.793326209161,1.43371600015319
521A,JELAPANG RD,1,1997,N,N,N,N,Y,N,BP,0,0,0,0,0,0,0,0,0,0,0,0,0,521A JELAPANG RD,103.76595706867,1.38708094752497
521A,PASIR RIS ST 52,6,1993,N,N,N,N,Y,N,PRC,0,0,0,0,0,0,0,0,0,0,0,0,0,521A PASIR RIS ST 52,103.944001534294,1.37390230107786
521A,WOODLANDS DR 14,7,1998,N,N,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,521A WOODLANDS DR 14,103.793588417555,1.43394431773503
522,ANG MO KIO AVE 5,12,1979,Y,N,N,N,N,N,AMK,88,0,0,0,88,0,0,0,0,0,0,0,0,522 ANG MO KIO AVE 5,103.851949371025,1.37311591940692
522,BEDOK NTH AVE 1,12,1978,Y,N,N,Y,N,N,BD,153,0,0,130,22,1,0,0,0,0,0,0,0,522 BEDOK NTH AVE 1,103.92698039611,1.33066302927677
522,HOUGANG AVE 6,13,1986,Y,N,N,N,N,N,HG,120,0,0,0,0,0,120,0,0,0,0,0,0,522 HOUGANG AVE 6,103.891856909799,1.37342466470781
522,JELAPANG RD,20,1997,Y,N,N,Y,N,N,BP,100,0,0,0,35,46,19,0,0,0,0,0,0,522 JELAPANG RD,103.766165401472,1.3863359929313
522,JURONG WEST ST 52,25,1981,Y,N,N,N,N,N,JW,96,0,0,0,0,96,0,0,0,0,0,0,0,522 JURONG WEST ST 52,103.716657742535,1.34645396448389
522,SERANGOON NTH AVE 4,9,1990,Y,N,N,Y,N,N,SGN,80,0,0,0,56,24,0,0,0,0,0,0,0,522 SERANGOON NTH AVE 4,103.873398297569,1.37263476681332
522,TAMPINES CTRL 7,6,2014,N,N,N,N,Y,N,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0,522 TAMPINES CTRL 7,103.938446950979,1.3585767729711
522,WOODLANDS DR 14,12,1999,Y,N,N,N,N,N,WL,123,0,0,0,70,45,8,0,0,0,0,0,0,522 WOODLANDS DR 14,103.793893125638,1.43380034132242
522A,TAMPINES CTRL 7,17,2014,Y,N,N,N,N,N,TAP,112,0,32,48,32,0,0,0,0,0,0,0,0,522A TAMPINES CTRL 7,103.938391967692,1.3577691377884
522B,TAMPINES CTRL 7,17,2014,Y,N,N,N,N,N,TAP,96,0,0,0,32,64,0,0,0,0,0,0,0,522B TAMPINES CTRL 7,103.939084809112,1.35782276633146
522C,TAMPINES CTRL 7,17,2014,Y,N,N,N,N,N,TAP,96,0,0,0,32,64,0,0,0,0,0,0,0,522C TAMPINES CTRL 7,103.939416135735,1.35800481305316
523,ANG MO KIO AVE 5,13,1979,Y,N,N,N,N,N,AMK,192,0,0,167,24,0,0,0,0,0,0,1,0,523 ANG MO KIO AVE 5,103.852866402032,1.3729419359545
523,BEDOK NTH ST 3,13,1978,Y,N,N,N,N,N,BD,168,0,0,0,168,0,0,0,0,0,0,0,0,523 BEDOK NTH ST 3,103.930612016802,1.33435471975894
523,BT BATOK ST 52,12,1985,Y,Y,N,N,N,N,BB,132,0,0,128,0,4,0,0,0,0,0,0,0,523 BT BATOK ST 52,103.752306417884,1.35669994020487
523,CHOA CHU KANG ST 51,14,1993,Y,N,N,N,N,N,CCK,52,0,0,0,0,0,52,0,0,0,0,0,0,523 CHOA CHU KANG ST 51,103.740845041672,1.39155917752352
523,HOUGANG AVE 6,12,1986,Y,Y,N,N,N,N,HG,110,0,0,66,44,0,0,0,0,0,0,0,0,523 HOUGANG AVE 6,103.890706989878,1.37372091177119
523,JELAPANG RD,17,1997,Y,N,N,N,N,N,BP,101,0,0,0,49,32,20,0,0,0,0,0,0,523 JELAPANG RD,103.765700895316,1.38697502782658
523,JURONG WEST ST 52,25,1981,Y,Y,N,N,N,N,JW,96,0,0,0,0,96,0,0,0,0,0,0,0,523 JURONG WEST ST 52,103.716157823017,1.34675547648094
523,SERANGOON NTH AVE 4,12,1990,Y,Y,N,N,N,N,SGN,88,0,0,0,48,40,0,0,0,0,0,0,0,523 SERANGOON NTH AVE 4,103.872876048422,1.37301246682554
523,WOODLANDS DR 14,12,1998,Y,N,N,N,N,N,WL,123,0,0,0,70,45,8,0,0,0,0,0,0,523 WOODLANDS DR 14,103.793988281586,1.43323512890504
523A,TAMPINES CTRL 7,17,2014,Y,N,N,Y,N,N,TAP,96,0,0,0,48,48,0,0,0,0,0,0,0,523A TAMPINES CTRL 7,103.938378633561,1.35937098724463
523A,WOODLANDS DR 14,7,1998,N,N,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,523A WOODLANDS DR 14,103.793906917356,1.43291978313723
523B,TAMPINES CTRL 7,17,2014,Y,N,N,N,N,N,TAP,112,0,32,48,32,0,0,0,0,0,0,0,0,523B TAMPINES CTRL 7,103.938372890966,1.35986668073238
523C,TAMPINES CTRL 7,17,2014,Y,N,N,N,N,N,TAP,96,0,0,0,64,32,0,0,0,0,0,0,0,523C TAMPINES CTRL 7,103.938870018657,1.35988670789408
523D,TAMPINES CTRL 7,17,2014,Y,N,N,Y,N,N,TAP,96,0,0,0,64,32,0,0,0,0,0,0,0,523D TAMPINES CTRL 7,103.938908760398,1.35935847028614
524,ANG MO KIO AVE 5,12,1979,Y,N,N,Y,N,N,AMK,195,0,0,169,22,1,2,0,0,0,0,1,0,524 ANG MO KIO AVE 5,103.853042534069,1.3733782941643
524,BEDOK NTH ST 3,13,1978,Y,Y,N,N,N,N,BD,168,0,0,0,168,0,0,0,0,0,0,0,0,524 BEDOK NTH ST 3,103.930637846839,1.33484035279202
524,BT BATOK ST 52,9,1986,Y,Y,N,N,N,N,BB,72,0,0,0,0,0,72,0,0,0,0,0,0,524 BT BATOK ST 52,103.752654717899,1.35722338885356
524,CHOA CHU KANG ST 51,12,1993,Y,N,N,N,N,N,CCK,44,0,0,0,0,0,44,0,0,0,0,0,0,524 CHOA CHU KANG ST 51,103.741157853347,1.39157862566789
524,HOUGANG AVE 6,12,1986,Y,Y,N,N,N,N,HG,110,0,0,66,44,0,0,0,0,0,0,0,0,524 HOUGANG AVE 6,103.890715774575,1.3740756748707
524,JELAPANG RD,9,1996,Y,N,N,N,N,N,BP,74,0,0,0,34,40,0,0,0,0,0,0,0,524 JELAPANG RD,103.765863505451,1.3861354959637
524,JURONG WEST ST 52,14,1981,Y,N,N,Y,N,N,JW,127,0,0,97,26,0,3,0,0,0,0,1,0,524 JURONG WEST ST 52,103.717246730837,1.3471976255018
524,SERANGOON NTH AVE 4,12,1990,Y,Y,N,N,N,N,SGN,88,0,0,0,48,40,0,0,0,0,0,0,0,524 SERANGOON NTH AVE 4,103.872856788426,1.37269507866103
524,TAMPINES CTRL 7,1,2015,N,N,N,N,N,Y,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0,524 TAMPINES CTRL 7,103.938705541092,1.35850723744055
524,WOODLANDS DR 14,12,1998,Y,N,N,N,N,N,WL,123,0,0,0,70,45,8,0,0,0,0,0,0,524 WOODLANDS DR 14,103.79367954254,1.43264768513006
524A,JELAPANG RD,3,2000,N,Y,N,Y,N,N,BP,0,0,0,0,0,0,0,0,0,0,0,0,0,524A JELAPANG RD,103.766170532051,1.38529556252963
524A,PASIR RIS ST 51,13,2014,Y,N,N,N,N,N,PRC,69,0,0,0,46,23,0,0,0,0,0,0,0,524A PASIR RIS ST 51,103.94771493702,1.37127969347365
524A,TAMPINES CTRL 7,17,2014,Y,N,N,Y,N,N,TAP,128,0,0,0,48,80,0,0,0,0,0,0,0,524A TAMPINES CTRL 7,103.938908850193,1.35835090076118
524A,WOODLANDS DR 14,1,1999,N,N,N,N,N,Y,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,524A WOODLANDS DR 14,103.793327674611,1.43323089424302
524B,PASIR RIS ST 51,13,2014,Y,N,N,N,N,N,PRC,68,0,0,0,45,23,0,0,0,0,0,0,0,524B PASIR RIS ST 51,103.947562573809,1.37093178459665
524B,TAMPINES CTRL 7,17,2014,Y,N,N,N,N,N,TAP,128,0,32,64,32,0,0,0,0,0,0,0,0,524B TAMPINES CTRL 7,103.938911100785,1.35895813519086
524C,PASIR RIS ST 51,13,2014,Y,N,N,Y,N,N,PRC,66,0,0,0,44,22,0,0,0,0,0,0,0,524C PASIR RIS ST 51,103.947594575271,1.37054529360258
525,ANG MO KIO AVE 10,2,1979,N,Y,N,N,N,N,AMK,0,0,0,0,0,0,0,0,0,0,0,0,0,525 ANG MO KIO AVE 10,103.853976743801,1.37262666876272
525,BEDOK NTH ST 3,13,1978,Y,N,N,Y,N,N,BD,332,0,0,304,24,2,2,0,0,0,0,0,0,525 BEDOK NTH ST 3,103.929445271638,1.33460113941761
525,BT BATOK ST 52,4,1986,Y,N,N,N,N,N,BB,32,0,0,16,16,0,0,0,0,0,0,0,0,525 BT BATOK ST 52,103.752204623104,1.35710516584321
525,CHOA CHU KANG ST 51,12,1993,Y,N,N,N,N,N,CCK,44,0,0,0,0,0,44,0,0,0,0,0,0,525 CHOA CHU KANG ST 51,103.741538653261,1.39150689178146
525,HOUGANG AVE 6,4,1986,Y,N,N,N,N,N,HG,64,0,0,0,40,24,0,0,0,0,0,0,0,525 HOUGANG AVE 6,103.8913669297,1.37482327911595
525,JELAPANG RD,17,1997,Y,N,N,N,N,N,BP,101,0,0,0,49,32,20,0,0,0,0,0,0,525 JELAPANG RD,103.765406585364,1.38659275915625
525,JURONG WEST ST 52,12,1981,Y,N,N,N,N,N,JW,132,0,0,110,22,0,0,0,0,0,0,0,0,525 JURONG WEST ST 52,103.716329598595,1.34731636202053
525,SERANGOON NTH AVE 4,15,1991,Y,N,N,N,N,N,SGN,60,0,0,0,0,0,60,0,0,0,0,0,0,525 SERANGOON NTH AVE 4,103.87273701463,1.37214320446568
525,WOODLANDS DR 14,12,1998,Y,N,N,N,N,N,WL,123,0,0,0,70,45,8,0,0,0,0,0,0,525 WOODLANDS DR 14,103.793250049436,1.43232278107759
525A,JELAPANG RD,1,1997,N,N,N,N,Y,N,BP,0,0,0,0,0,0,0,0,0,0,0,0,0,525A JELAPANG RD,103.76536874357,1.38631657883814
525A,PASIR RIS ST 51,13,2014,Y,N,N,N,N,N,PRC,69,0,0,0,57,12,0,0,0,0,0,0,0,525A PASIR RIS ST 51,103.947298306263,1.36919989142635
525A,WOODLANDS DR 14,7,1998,N,N,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,525A WOODLANDS DR 14,103.792917159684,1.43257364511864
525B,PASIR RIS ST 51,13,2014,Y,N,N,Y,N,N,PRC,66,0,0,0,44,22,0,0,0,0,0,0,0,525B PASIR RIS ST 51,103.947455951519,1.3695904828869
525C,PASIR RIS ST 51,13,2014,Y,N,N,N,N,N,PRC,92,0,0,0,57,35,0,0,0,0,0,0,0,525C PASIR RIS ST 51,103.947452111279,1.3699604913861
526,ANG MO KIO AVE 10,2,1979,N,Y,N,N,N,N,AMK,0,0,0,0,0,0,0,0,0,0,0,0,0,526 ANG MO KIO AVE 10,103.85408907757,1.37306933206102
526,BEDOK NTH ST 3,13,1978,Y,N,N,Y,N,N,BD,263,0,0,238,24,0,1,0,0,0,0,0,0,526 BEDOK NTH ST 3,103.92912981542,1.33421551878132
526,BT BATOK ST 51,9,1986,Y,N,N,N,N,N,BB,72,0,0,0,0,0,72,0,0,0,0,0,0,526 BT BATOK ST 51,103.751123943023,1.3571882058688
526,CHOA CHU KANG ST 51,9,1993,Y,N,N,N,N,N,CCK,48,0,0,0,0,0,48,0,0,0,0,0,0,526 CHOA CHU KANG ST 51,103.74189333792,1.39135405427241
526,HOUGANG AVE 6,13,1986,Y,N,N,N,N,N,HG,148,0,0,0,88,60,0,0,0,0,0,0,0,526 HOUGANG AVE 6,103.89056383733,1.37440740122225
526,JELAPANG RD,9,1997,Y,N,N,Y,N,N,BP,64,0,0,0,40,24,0,0,0,0,0,0,0,526 JELAPANG RD,103.765218708925,1.38545862945551
526,JURONG WEST ST 52,2,1982,Y,Y,N,N,N,N,JW,3,0,0,2,1,0,0,0,0,0,0,0,0,526 JURONG WEST ST 52,103.717048366015,1.34767189554903
526,PASIR RIS ST 51,7,2014,N,N,N,N,Y,N,PRC,0,0,0,0,0,0,0,0,0,0,0,0,0,526 PASIR RIS ST 51,103.947454401619,1.36803938933312
526,SERANGOON NTH AVE 4,15,1991,Y,N,N,N,N,N,SGN,84,0,0,0,0,0,84,0,0,0,0,0,0,526 SERANGOON NTH AVE 4,103.872785610012,1.37177912019467
526,WOODLANDS DR 14,12,1998,Y,N,N,N,N,N,WL,108,0,0,0,46,51,11,0,0,0,0,0,0,526 WOODLANDS DR 14,103.79276813435,1.43289614274331
526A,PASIR RIS ST 51,13,2014,Y,N,N,N,N,N,PRC,72,0,0,0,72,0,0,0,0,0,0,0,0,526A PASIR RIS ST 51,103.947105433712,1.36754162355292
526B,PASIR RIS ST 51,13,2014,Y,N,N,N,N,N,PRC,57,0,0,0,57,0,0,0,0,0,0,0,0,526B PASIR RIS ST 51,103.947032722415,1.36789275657772
526C,PASIR RIS ST 51,13,2014,Y,N,N,N,N,N,PRC,53,0,0,0,53,0,0,0,0,0,0,0,0,526C PASIR RIS ST 51,103.947266008776,1.36829430551953
526D,PASIR RIS ST 51,13,2014,Y,N,N,N,N,N,PRC,92,0,0,0,57,35,0,0,0,0,0,0,0,526D PASIR RIS ST 51,103.947274003279,1.36866830502329
527,ANG MO KIO AVE 10,1,2004,N,N,Y,N,N,N,AMK,0,0,0,0,0,0,0,0,0,0,0,0,0,527 ANG MO KIO AVE 10,103.854457955288,1.37277209302753
527,BEDOK NTH ST 3,4,1978,Y,Y,N,N,N,N,BD,30,0,0,23,6,1,0,0,0,0,0,0,0,527 BEDOK NTH ST 3,103.928158574193,1.33391149180203
527,BT BATOK ST 51,4,1986,Y,N,N,N,N,N,BB,32,0,0,16,16,0,0,0,0,0,0,0,0,527 BT BATOK ST 51,103.751545190783,1.35707884190047
527,CHOA CHU KANG ST 51,14,1993,Y,N,N,N,N,N,CCK,52,0,0,0,0,0,52,0,0,0,0,0,0,527 CHOA CHU KANG ST 51,103.741404903499,1.39188604126803
527,HOUGANG AVE 6,13,1986,Y,Y,N,N,N,N,HG,148,0,0,0,88,60,0,0,0,0,0,0,0,527 HOUGANG AVE 6,103.890627101445,1.37476319169365
527,JELAPANG RD,17,1997,Y,N,N,Y,N,N,BP,101,0,0,0,49,32,20,0,0,0,0,0,0,527 JELAPANG RD,103.76511260732,1.38621049183084
527,JURONG WEST ST 52,12,1982,Y,N,N,Y,N,N,JW,176,0,0,98,77,0,0,0,0,0,0,1,0,527 JURONG WEST ST 52,103.716417389865,1.34788417193502
527,PASIR RIS ST 51,1,2015,N,N,N,N,N,Y,PRC,0,0,0,0,0,0,0,0,0,0,0,0,0,527 PASIR RIS ST 51,103.947690000635,1.36822716168208
527,SERANGOON NTH AVE 4,16,1991,Y,N,N,N,N,N,SGN,60,0,0,0,0,0,60,0,0,0,0,0,0,527 SERANGOON NTH AVE 4,103.872922899677,1.37132989972491
527,WOODLANDS DR 14,12,1997,Y,N,N,N,N,N,WL,68,0,0,0,35,22,11,0,0,0,0,0,0,527 WOODLANDS DR 14,103.792106203248,1.43173161043485
527A,CHOA CHU KANG ST 51,4,1993,N,N,N,N,Y,N,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0,527A CHOA CHU KANG ST 51,103.74107061678,1.39229089399419
527A,PASIR RIS ST 51,13,2014,Y,N,N,N,N,N,PRC,64,0,0,0,64,0,0,0,0,0,0,0,0,527A PASIR RIS ST 51,103.947593701801,1.36842293498041
527A,WOODLANDS DR 14,6,1997,N,N,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,527A WOODLANDS DR 14,103.792579335002,1.43198966367648
527B,PASIR RIS ST 51,13,2014,Y,N,N,Y,N,N,PRC,116,0,59,57,0,0,0,0,0,0,0,0,0,527B PASIR RIS ST 51,103.947710069014,1.36899453114432
527C,PASIR RIS ST 51,13,2014,Y,Y,N,N,N,N,PRC,112,0,57,55,0,0,0,0,0,0,0,0,0,527C PASIR RIS ST 51,103.947970231713,1.36937329925111
527D,PASIR RIS ST 51,13,2014,Y,Y,N,N,N,N,PRC,112,0,57,55,0,0,0,0,0,0,0,0,0,527D PASIR RIS ST 51,103.947922425135,1.36968625501963
528,ANG MO KIO AVE 10,3,1980,N,Y,N,Y,N,N,AMK,0,0,0,0,0,0,0,0,0,0,0,0,0,528 ANG MO KIO AVE 10,103.85487821147,1.37259780658585
528,BEDOK NTH ST 3,17,1979,Y,N,N,N,N,N,BD,192,0,0,128,64,0,0,0,0,0,0,0,0,528 BEDOK NTH ST 3,103.927838167286,1.33490287587397
528,BT BATOK ST 51,12,1985,Y,Y,N,N,N,N,BB,130,0,0,128,0,2,0,0,0,0,0,0,0,528 BT BATOK ST 51,103.751091825657,1.35665146828264
528,CHOA CHU KANG ST 51,14,1993,Y,N,N,N,N,N,CCK,52,0,0,0,0,0,52,0,0,0,0,0,0,528 CHOA CHU KANG ST 51,103.74154895979,1.39241245545517
528,HOUGANG AVE 6,12,1986,Y,Y,N,Y,N,N,HG,110,0,0,66,44,0,0,0,0,0,0,0,0,528 HOUGANG AVE 6,103.890726071611,1.37511919152466
528,JELAPANG RD,19,1997,Y,N,N,Y,N,N,BP,86,0,0,0,0,0,86,0,0,0,0,0,0,528 JELAPANG RD,103.765616956874,1.38479071750353
528,JURONG WEST ST 52,12,1982,Y,N,N,Y,N,N,JW,176,0,0,99,77,0,0,0,0,0,0,0,0,528 JURONG WEST ST 52,103.716955768923,1.34832160433383
528,PASIR RIS ST 51,1,2015,N,N,N,N,N,Y,PRC,0,0,0,0,0,0,0,0,0,0,0,0,0,528 PASIR RIS ST 51,103.948431739759,1.37072226580234
528,SERANGOON NTH AVE 4,4,1991,Y,N,N,N,N,N,SGN,41,0,0,0,36,5,0,0,0,0,0,0,0,528 SERANGOON NTH AVE 4,103.872179843498,1.371418523926
528,WOODLANDS DR 14,12,1997,Y,N,N,N,N,N,WL,68,0,0,0,35,22,11,0,0,0,0,0,0,528 WOODLANDS DR 14,103.792558417494,1.43148927213394
528A,PASIR RIS ST 51,13,2014,Y,N,N,N,N,N,PRC,141,0,84,57,0,0,0,0,0,0,0,0,0,528A PASIR RIS ST 51,103.947986536645,1.37021066906466
528B,PASIR RIS ST 51,13,2014,Y,N,N,N,N,N,PRC,69,0,0,0,46,23,0,0,0,0,0,0,0,528B PASIR RIS ST 51,103.948163757719,1.37062340418468
528C,PASIR RIS ST 51,13,2014,Y,N,N,N,N,N,PRC,68,0,0,0,46,22,0,0,0,0,0,0,0,528C PASIR RIS ST 51,103.948216908449,1.37098530908868
529,ANG MO KIO AVE 10,2,1979,Y,Y,N,N,N,N,AMK,2,0,0,1,0,1,0,0,0,0,0,0,0,529 ANG MO KIO AVE 10,103.855455428073,1.37234358233883
529,BEDOK NTH ST 3,13,1979,Y,N,N,Y,N,N,BD,325,0,0,290,24,5,6,0,0,0,0,0,0,529 BEDOK NTH ST 3,103.926542284602,1.33426946144275
529,CHOA CHU KANG ST 51,9,1993,Y,N,N,N,N,N,CCK,50,0,0,0,0,0,50,0,0,0,0,0,0,529 CHOA CHU KANG ST 51,103.742143506429,1.39219218072532
529,HOUGANG AVE 6,12,1986,Y,Y,N,Y,N,N,HG,110,0,0,66,44,0,0,0,0,0,0,0,0,529 HOUGANG AVE 6,103.890729546346,1.37546896487502
529,JELAPANG RD,17,1997,Y,N,N,N,N,N,BP,79,0,0,0,36,27,16,0,0,0,0,0,0,529 JELAPANG RD,103.764613546083,1.38592297021226
529,JURONG WEST ST 52,25,1982,Y,N,N,N,N,N,JW,96,0,0,0,0,96,0,0,0,0,0,0,0,529 JURONG WEST ST 52,103.716191585352,1.34841672939573
529,PASIR RIS DR 1,1,2015,N,N,N,N,N,Y,PRC,0,0,0,0,0,0,0,0,0,0,0,0,0,529 PASIR RIS DR 1,103.950122459318,1.37131258669008
529,SERANGOON NTH AVE 4,13,1991,Y,N,N,N,N,N,SGN,72,0,0,0,48,24,0,0,0,0,0,0,0,529 SERANGOON NTH AVE 4,103.872107966128,1.37280032208417
529,WOODLANDS DR 14,12,1997,Y,N,N,N,N,N,WL,68,0,0,0,23,45,0,0,0,0,0,0,0,529 WOODLANDS DR 14,103.792878951474,1.43163414645695
529A,JELAPANG RD,5,1997,N,N,N,N,Y,N,BP,0,0,0,0,0,0,0,0,0,0,0,0,0,529A JELAPANG RD,103.764645457074,1.38547805958728
53,C'WEALTH DR,40,2013,Y,N,N,Y,N,N,QT,279,0,0,106,134,39,0,0,0,0,0,0,0,53 C'WEALTH DR,103.796581739102,1.30205878257013
53,CHAI CHEE ST,14,1980,Y,N,N,N,N,N,BD,104,0,0,0,18,86,0,0,0,0,0,0,0,53 CHAI CHEE ST,103.919978470188,1.32846289099428
53,CHIN SWEE RD,26,1973,Y,Y,N,N,N,N,CT,96,0,0,0,96,0,0,0,0,0,0,0,0,53 CHIN SWEE RD,103.841462885627,1.28762316970348
53,GEYLANG BAHRU,25,1974,Y,N,N,N,N,N,KWN,96,0,0,0,0,96,0,0,0,0,0,0,0,53 GEYLANG BAHRU,103.868159565036,1.32432231336421
53,HAVELOCK RD,40,2011,Y,N,N,N,N,N,BM,156,0,0,0,117,39,0,0,0,0,0,0,0,53 HAVELOCK RD,103.828920345451,1.2893366539636
53,JLN MA'MOR,2,1959,Y,N,N,N,N,N,KWN,8,0,0,8,0,0,0,0,0,0,0,0,0,53 JLN MA'MOR,103.856097361404,1.32827853904357
